biotech_1 biotech_2 biotech_3 energy_1 energy_2
0.575111561951025 -0.405742954991263 -0.321734457809825 -1.81620940097534 0.0425162078454469
0.356635820836575 0.765468502311863 -0.523602722456301 0.294162300301796 0.341527967392958
-0.91174470494255 -0.443755753219871 0.561946192656292 -0.1506410601118 -0.367948707583152
0.984674307261694 -0.197713357250099 1.05636340843818 -1.21434834013333 -0.397243107115321
0.4688763155955 0.146153986685534 -0.7858356854847 0.93532498960992 1.33485241222537
0.437591373513143 -0.613648421514901 -0.668387124109998 0.359353746308215 -0.0379150968656255
0.483591576283194 1.30571620665158 0.430719459036348 0.985672295368345 -0.0292597690985956
2.2780222538028 -0.277071399470135 1.11076781116407 0.085034778592453 0.131422144545532
-1.70809348941947 -0.690098928678264 -0.646336702960967 -1.26306241843089 -0.536646285940128
-0.274914534854853 0.970743341879464 -0.515190152690655 -0.909366363915321 -0.603753083980202
-0.138518528918087 -0.297099493990232 -0.827544391185382 -0.485091817007598 -0.809641467368704
0.66243748213392 1.6238740657265 -0.509597364053765 1.19930142351881 0.8913563085752
-0.495090962317146 -0.279692477870977 0.206473357896506 0.834935445637016 0.322218816554027
-2.25459031092385 -1.35970091023551 -1.06214082637366 1.24365154780361 1.05394636963519
-1.22535799336304 -0.904573801175598 0.285901647653636 -1.11633609080165 -0.877167479613779
-0.933791172881116 -0.701070218596544 -0.0327403018414653 0.122000036112271 -0.497160644527781
-1.48169082041253 -1.38991253887035 -1.20820147967568 1.00581419394044 0.448091495520896
-1.13238713968095 -1.12380385415971 2.19147899751548 -0.381324208035901 0.0982897666882748
0.523605747444735 -0.355541426057099 1.13357329218881 -0.871017141440051 -0.700472306121756
0.956915647041813 1.11696514184776 0.757232740687073 1.17163700575337 0.399610818278848
0.519051367055596 0.0896313142127265 -0.349444487053773 -0.07182202369726 -0.0419301570531705
0.622298401805588 0.791101598731029 -0.0844852901378578 0.407803680756746 0.364024591756115
-0.769314625410048 0.119623326078102 -0.120734846117704 1.00397262766907 0.672291589053674
0.925741201530078 -0.740500977271509 -1.32882396530668 -0.255863320421083 -0.729380016688968
0.488285278435292 -1.08933356990819 -0.45320842342447 -1.0701741629327 0.235260780340969
-1.62445719385562 -0.789824039127796 -0.356039567561074 0.38260212535827 0.449240720669087
-1.30552565744908 -1.52750244494298 0.934237485001566 -0.0592138053262188 0.150944516402524
0.826548910502062 0.717615917955503 -1.57560158769335 -2.00510945638685 -0.546772477340218
1.0054188373464 0.176083932942146 0.803772493203134 0.417286816970314 0.639860310815125
-1.64248254746327 -1.00633752815912 -0.786837977355111 -0.843970299434306 -1.06886040268124
0.975901840394006 0.870397575342302 1.29899154248135 0.700363455398804 -0.0961063652183253
2.27666266556427 2.07196388960819 0.476945160099679 0.445870157703483 0.119532362351992
1.27577992466624 0.772310042108597 0.592796736427527 -0.13519050511182 0.0105294412208197
0.102349582442964 0.0877932173378189 0.585513415502544 0.698752549953345 1.14150792974683
-0.102030639619023 0.379071893540706 -0.262646011076225 -0.301627172348547 0.0915967950705131
-0.2296541786881 -0.320383645831594 0.128802419885495 0.273845545942323 0.617107098447183
0.0641802235909478 -2.88594674677403 -0.901306390901792 -1.08747000453995 -0.546559256322158
0.664272686046 0.747808449479959 1.66329790959236 0.595118873074111 0.648656581289008
-0.478992092397308 -0.358219795789107 0.206259535630819 0.331737692909503 0.562956187690951
-1.14321099940324 -0.701008152987781 -0.573002347775933 -0.0613529984697268 -0.744034444286173
-1.63642925707264 -1.52793212992672 -2.5284604230552 0.0571992253755365 -0.381609308401261
1.40028073456555 2.46459570492124 2.01394637948257 0.845876953524071 0.2366340682539
0.888129129729897 1.85492523004118 2.44233260684182 0.654532637425107 0.717205331637661
-0.268558579944693 0.946599820070613 1.05765970592391 0.792285514859318 0.0685002607243384
-2.19739632512986 -1.97976021316699 -1.19931449175804 -0.281035113132344 -0.175359533456725
0.28527425300928 0.257318266257867 0.920907003125107 1.04080395309642 0.766354583258374
0.429895047159344 0.200413651577286 -0.220075334366989 -0.337491210441447 -1.10755821050143
-0.59338006398529 0.243219824513446 0.560990674406501 -0.794508433620499 -0.234421755459468
1.08611015909322 0.71110857759057 -1.19155675268107 -0.143814243732084 -0.397228651453079
0.746155449076053 2.15104979800518 0.329394432883649 0.907046716420695 1.42434380324623
-0.243893823702245 -0.596718833155362 -0.387625125370611 -0.00466624033471531 -0.638078053972374
-0.386655392946615 0.43687884668715 -0.0862426418839775 -1.12219934018281 -1.17994493917517
-0.791966422387676 -1.14398472556291 -1.69932449617682 0.270117769368766 0.784510895033555
-1.26564119965305 0.390649516713825 -0.739783715012239 0.131204147133209 -0.595878361974207
0.138563632414833 0.41832122966698 0.343139195399878 0.748474839280274 0.449262404162449
0.852847094310236 1.78146342065364 0.926947482130781 1.74821838414297 2.68792408151247
-0.315899154158384 -0.390560752232286 -0.856503944294443 -0.317695303108219 0.571333243959834
-1.30270559279884 -0.83571916966932 -0.64724544759014 1.45905899651511 1.97717169434356
0.564162793061944 -0.317667081878808 -0.0162358957087058 0.403387642041365 2.20082608662672
0.650873775808332 0.0921807784496113 0.560462800688085 1.19943535561127 0.0289423410007853
-1.8471462172499 -0.636798893583542 -0.873937140893782 -1.16455536442427 -1.57898626751752
-0.189270084224909 -0.966811283932209 -0.582383799682975 -0.523314548062209 0.802533491933003
-1.49259635151311 -2.40623688236633 -1.22580172492009 -2.0387487336105 -2.25343325896719
-0.979887459625622 0.0691257919329133 1.08666603265359 0.425627810062045 0.804253715739728
0.779511000807903 0.803762982918704 0.0424917259515464 0.57548666052056 -0.468787793463501
-0.838865010318876 0.340758315823477 -0.595881330204503 -1.48531900553752 -2.44459855036284
1.27413688870307 0.565898924472871 -0.634516340835926 0.581878197599772 1.92814170193633
0.799241844962117 1.08399398076176 1.34009887305979 -0.62550101427566 -1.5984725002189
0.116046353001441 -0.4085406816632 0.225677270133571 0.11452588128565 0.216215445337942
-1.6052740283558 -0.728422054950688 -0.670739169032561 -1.94468004033467 -2.41905900909787
2.18612273643587 1.93030152474518 2.22817624386411 0.415482454057964 0.0590318019562305
-0.393626285293283 -0.54609239351505 -0.689889625703205 0.977308980261204 1.72249183697482
-0.396086035039316 0.249731939155976 0.500231741222217 -0.390502276705526 0.0736970713001167
-0.203970932316435 0.0514896104889948 -0.153349423580861 0.0907789772247597 0.631024287270077
0.827504946047883 -0.217221055512105 0.204422000535066 2.15573281781329 1.41301417796454
-0.73580533931907 -0.53941317915662 -1.05463031929139 -0.144848497112771 -1.7730282356992
-0.273348366071246 -0.83835934518055 0.489660902962287 1.30274908360296 -0.0449875296172237
-0.399996652799611 0.331204986351554 -0.108653888106356 -0.334540984071356 0.527369961168218
1.39709074661366 -0.126524103998808 1.6367973125387 -1.29311901218115 -0.899624350905773
-0.392266697054753 -2.08816496028817 -1.29718495193073 -2.08043137705374 0.686862896592992
-0.669622697714869 -0.552041143401115 -0.552709278373022 0.470937781009495 -0.602318359502745
0.0881964130058289 0.114333426500445 -0.600384961675548 1.49764632048809 -0.551940376591514
-1.32847531474752 -0.0424586240679699 -0.333822097766975 2.1394154245482 1.88178239312821
0.277020639603646 0.560747478945533 0.399695184674241 -1.71317097784038 -1.46782583879682
-1.29779570170422 -1.17879398352382 -2.13790069088525 -0.929474779464297 -0.394290538102517
0.603465942812523 0.839226316910427 0.469468062746417 1.96489074706106 1.25435244311865
0.953403777775504 0.757018030964885 0.487435815009976 -1.00695821529011 1.35859222354128
0.187888340701008 0.864362888459488 0.0504098317277893 0.307142552263013 0.137150200708681
-1.3098013943123 -0.245723492767166 -1.2194806041907 -0.509106585253414 -0.0714269358567189
-0.252133024511711 0.259495336842173 -0.558188473931266 0.350525389213356 -0.311860738086573
